Datetime,TairF,TairC
5/14/2022 14:10,97,36.11111111
5/14/2022 14:15,98,36.66666667
5/14/2022 14:20,97,36.11111111
5/14/2022 14:25,97,36.11111111
5/14/2022 14:30,97,36.11111111
5/14/2022 14:35,97,36.11111111
5/14/2022 14:40,99,37.22222222
5/14/2022 14:45,97,36.11111111
5/14/2022 14:50,98,36.66666667
5/14/2022 14:55,98,36.66666667
5/14/2022 15:00,99,37.22222222
5/14/2022 15:05,98,36.66666667
5/14/2022 15:10,99,37.22222222
5/14/2022 15:15,99,37.22222222
5/14/2022 15:20,99,37.22222222
5/14/2022 15:25,99,37.22222222
5/14/2022 15:30,99,37.22222222
5/14/2022 15:35,98,36.66666667
5/14/2022 15:40,99,37.22222222
5/14/2022 15:45,99,37.22222222
5/14/2022 15:50,99,37.22222222
5/14/2022 15:55,99,37.22222222
5/14/2022 16:00,99,37.22222222
5/14/2022 16:05,99,37.22222222
5/14/2022 16:10,99,37.22222222
5/14/2022 16:15,99,37.22222222
5/14/2022 16:20,98,36.66666667
5/14/2022 16:25,99,37.22222222
5/14/2022 16:30,98,36.66666667
5/14/2022 16:35,98,36.66666667
5/14/2022 16:40,98,36.66666667
5/14/2022 16:45,98,36.66666667
5/14/2022 16:50,98,36.66666667
5/14/2022 16:55,98,36.66666667
5/14/2022 17:00,98,36.66666667
5/14/2022 17:05,98,36.66666667
5/14/2022 17:10,97,36.11111111
5/14/2022 17:15,98,36.66666667
5/14/2022 17:20,97,36.11111111
5/14/2022 17:25,97,36.11111111
5/14/2022 17:30,97,36.11111111
5/14/2022 17:35,97,36.11111111
5/14/2022 17:40,96,35.55555556
5/14/2022 17:45,96,35.55555556
5/14/2022 17:50,96,35.55555556
5/14/2022 17:55,96,35.55555556
5/14/2022 18:00,96,35.55555556
5/14/2022 18:05,96,35.55555556
5/14/2022 18:10,95,35
5/14/2022 18:15,95,35
5/14/2022 18:20,95,35
5/14/2022 18:25,95,35
5/14/2022 18:30,94,34.44444444
5/14/2022 18:35,94,34.44444444
5/14/2022 18:40,94,34.44444444
5/14/2022 18:45,93,33.88888889
5/14/2022 18:50,92,33.33333333
5/14/2022 18:55,92,33.33333333
5/14/2022 19:00,92,33.33333333
5/14/2022 19:05,91,32.77777778
5/14/2022 19:10,91,32.77777778
5/14/2022 19:15,91,32.77777778
5/14/2022 19:20,90,32.22222222
5/14/2022 19:25,90,32.22222222
5/14/2022 19:30,90,32.22222222
5/14/2022 19:35,90,32.22222222
5/14/2022 19:40,89,31.66666667
5/14/2022 19:45,89,31.66666667
5/14/2022 19:50,89,31.66666667
5/14/2022 19:55,89,31.66666667
5/14/2022 20:00,88,31.11111111
5/14/2022 20:05,89,31.66666667
5/14/2022 20:10,88,31.11111111
5/14/2022 20:15,88,31.11111111
5/14/2022 20:20,88,31.11111111
5/14/2022 20:25,88,31.11111111
5/14/2022 20:30,88,31.11111111
5/14/2022 20:35,88,31.11111111
5/14/2022 20:40,88,31.11111111
5/14/2022 20:45,87,30.55555556
5/14/2022 20:50,87,30.55555556
5/14/2022 20:55,87,30.55555556
5/14/2022 21:00,88,31.11111111
5/14/2022 21:05,87,30.55555556
5/14/2022 21:10,87,30.55555556
5/14/2022 21:15,87,30.55555556
5/14/2022 21:20,87,30.55555556
5/14/2022 21:25,86,30
5/14/2022 21:30,87,30.55555556
5/14/2022 21:35,87,30.55555556
5/14/2022 21:40,86,30
5/14/2022 21:45,86,30
5/14/2022 21:50,86,30
5/14/2022 21:55,86,30
5/14/2022 22:00,86,30
5/14/2022 22:05,86,30
5/14/2022 22:10,86,30
5/14/2022 22:15,86,30
5/14/2022 22:20,87,30.55555556
5/14/2022 22:25,86,30
5/14/2022 22:30,86,30
5/14/2022 22:35,86,30
5/14/2022 22:40,86,30
5/14/2022 22:45,87,30.55555556
5/14/2022 22:50,86,30
5/14/2022 22:55,85,29.44444444
5/14/2022 23:00,85,29.44444444
5/14/2022 23:05,86,30
5/14/2022 23:10,85,29.44444444
5/14/2022 23:15,85,29.44444444
5/14/2022 23:20,82,27.77777778
5/14/2022 23:25,76,24.44444444
5/14/2022 23:30,75,23.88888889
5/14/2022 23:35,76,24.44444444
5/14/2022 23:40,75,23.88888889
5/14/2022 23:45,75,23.88888889
5/14/2022 23:50,76,24.44444444
5/14/2022 23:55,75,23.88888889
5/15/2022 0:00,76,24.44444444
5/15/2022 0:05,75,23.88888889
5/15/2022 0:10,74,23.33333333
5/15/2022 0:15,75,23.88888889
5/15/2022 0:20,74,23.33333333
5/15/2022 0:25,74,23.33333333
5/15/2022 0:30,72,22.22222222
5/15/2022 0:35,71,21.66666667
5/15/2022 0:40,71,21.66666667
5/15/2022 0:45,72,22.22222222
5/15/2022 0:50,72,22.22222222
5/15/2022 0:55,71,21.66666667
5/15/2022 1:00,69,20.55555556
5/15/2022 1:05,67,19.44444444
5/15/2022 1:10,68,20
5/15/2022 1:15,69,20.55555556
5/15/2022 1:20,69,20.55555556
5/15/2022 1:25,68,20
5/15/2022 1:30,67,19.44444444
5/15/2022 1:35,69,20.55555556
5/15/2022 1:40,69,20.55555556
5/15/2022 1:45,67,19.44444444
5/15/2022 1:50,68,20
5/15/2022 1:55,68,20
5/15/2022 2:00,67,19.44444444
5/15/2022 2:05,68,20
5/15/2022 2:10,67,19.44444444
5/15/2022 2:15,66,18.88888889
5/15/2022 2:20,66,18.88888889
5/15/2022 2:25,65,18.33333333
5/15/2022 2:30,67,19.44444444
5/15/2022 2:35,67,19.44444444
5/15/2022 2:40,66,18.88888889
5/15/2022 2:45,66,18.88888889
5/15/2022 2:50,65,18.33333333
5/15/2022 2:55,64,17.77777778
5/15/2022 3:00,64,17.77777778
5/15/2022 3:05,65,18.33333333
5/15/2022 3:10,65,18.33333333
5/15/2022 3:15,66,18.88888889
5/15/2022 3:20,70,21.11111111
5/15/2022 3:25,67,19.44444444
5/15/2022 3:30,67,19.44444444
5/15/2022 3:35,67,19.44444444
5/15/2022 3:40,65,18.33333333
5/15/2022 3:45,65,18.33333333
5/15/2022 3:50,64,17.77777778
5/15/2022 3:55,62,16.66666667
5/15/2022 4:00,62,16.66666667
5/15/2022 4:05,64,17.77777778
5/15/2022 4:10,63,17.22222222
5/15/2022 4:15,64,17.77777778
5/15/2022 4:20,65,18.33333333
5/15/2022 4:25,65,18.33333333
5/15/2022 4:30,65,18.33333333
5/15/2022 4:35,66,18.88888889
5/15/2022 4:40,64,17.77777778
5/15/2022 4:45,63,17.22222222
5/15/2022 4:50,63,17.22222222
5/15/2022 4:55,63,17.22222222
5/15/2022 5:00,63,17.22222222
5/15/2022 5:05,63,17.22222222
5/15/2022 5:10,63,17.22222222
5/15/2022 5:15,63,17.22222222
5/15/2022 5:20,62,16.66666667
5/15/2022 5:25,63,17.22222222
5/15/2022 5:30,64,17.77777778
5/15/2022 5:35,65,18.33333333
5/15/2022 5:40,64,17.77777778
5/15/2022 5:45,66,18.88888889
5/15/2022 5:50,65,18.33333333
5/15/2022 5:55,64,17.77777778
5/15/2022 6:00,64,17.77777778
5/15/2022 6:05,66,18.88888889
5/15/2022 6:10,68,20
5/15/2022 6:15,71,21.66666667
5/15/2022 6:20,72,22.22222222
5/15/2022 6:25,73,22.77777778
5/15/2022 6:30,73,22.77777778
5/15/2022 6:35,73,22.77777778
5/15/2022 6:40,74,23.33333333
5/15/2022 6:45,77,25
5/15/2022 6:50,78,25.55555556
5/15/2022 6:55,80,26.66666667
5/15/2022 7:00,80,26.66666667
5/15/2022 7:05,81,27.22222222
5/15/2022 7:10,81,27.22222222
5/15/2022 7:15,82,27.77777778
5/15/2022 7:20,83,28.33333333
5/15/2022 7:25,83,28.33333333
5/15/2022 7:30,84,28.88888889
5/15/2022 7:35,84,28.88888889
5/15/2022 7:40,84,28.88888889
5/15/2022 7:45,84,28.88888889
5/15/2022 7:50,84,28.88888889
5/15/2022 7:55,83,28.33333333
5/15/2022 8:00,82,27.77777778
5/15/2022 8:05,83,28.33333333
5/15/2022 8:10,84,28.88888889
5/15/2022 8:15,84,28.88888889
5/15/2022 8:20,85,29.44444444
5/15/2022 8:25,86,30
5/15/2022 8:30,87,30.55555556
5/15/2022 8:35,88,31.11111111
5/15/2022 8:40,88,31.11111111
5/15/2022 8:45,89,31.66666667
5/15/2022 8:50,90,32.22222222
5/15/2022 8:55,91,32.77777778
5/15/2022 9:00,92,33.33333333
5/15/2022 9:05,91,32.77777778
5/15/2022 9:10,91,32.77777778
5/15/2022 9:15,93,33.88888889
5/15/2022 9:20,93,33.88888889
5/15/2022 9:25,94,34.44444444
5/15/2022 9:30,93,33.88888889
5/15/2022 9:35,93,33.88888889
5/15/2022 9:40,93,33.88888889
5/15/2022 9:45,92,33.33333333
5/15/2022 9:50,93,33.88888889
5/15/2022 9:55,93,33.88888889
5/15/2022 10:00,93,33.88888889
5/15/2022 10:05,92,33.33333333
5/15/2022 10:10,94,34.44444444
5/15/2022 10:15,93,33.88888889
5/15/2022 10:20,94,34.44444444
5/15/2022 10:25,94,34.44444444
5/15/2022 10:30,95,35
5/15/2022 10:35,95,35
5/15/2022 10:40,95,35
5/15/2022 10:45,94,34.44444444
5/15/2022 10:50,94,34.44444444
5/15/2022 10:55,97,36.11111111
5/15/2022 11:00,95,35
5/15/2022 11:05,96,35.55555556
5/15/2022 11:10,96,35.55555556
5/15/2022 11:15,98,36.66666667
5/15/2022 11:20,96,35.55555556
5/15/2022 11:25,96,35.55555556
5/15/2022 11:30,98,36.66666667
5/15/2022 11:35,98,36.66666667
5/15/2022 11:40,96,35.55555556
5/15/2022 11:45,97,36.11111111
5/15/2022 11:50,98,36.66666667
5/15/2022 11:55,99,37.22222222
5/15/2022 12:00,98,36.66666667
5/15/2022 12:05,99,37.22222222
5/15/2022 12:10,99,37.22222222
5/15/2022 12:15,100,37.77777778
5/15/2022 12:20,99,37.22222222
5/15/2022 12:25,99,37.22222222
5/15/2022 12:30,100,37.77777778
5/15/2022 12:35,99,37.22222222
5/15/2022 12:40,99,37.22222222
5/15/2022 12:45,100,37.77777778
5/15/2022 12:50,100,37.77777778
5/15/2022 12:55,101,38.33333333
5/15/2022 13:00,101,38.33333333
5/15/2022 13:05,101,38.33333333
5/15/2022 13:10,100,37.77777778
5/15/2022 13:15,101,38.33333333
5/15/2022 13:20,102,38.88888889
5/15/2022 13:25,102,38.88888889
5/15/2022 13:30,100,37.77777778
5/15/2022 13:35,101,38.33333333
5/15/2022 13:40,103,39.44444444
5/15/2022 13:45,102,38.88888889
5/15/2022 13:50,103,39.44444444
5/15/2022 13:55,103,39.44444444
5/15/2022 14:00,102,38.88888889
5/15/2022 14:05,104,40
5/15/2022 14:10,103,39.44444444
5/15/2022 14:15,102,38.88888889
5/15/2022 14:20,103,39.44444444
5/15/2022 14:25,102,38.88888889
5/15/2022 14:30,101,38.33333333
5/15/2022 14:35,102,38.88888889
5/15/2022 14:40,103,39.44444444
5/15/2022 14:45,103,39.44444444
5/15/2022 14:50,103,39.44444444
5/15/2022 14:55,101,38.33333333
5/15/2022 15:00,103,39.44444444
5/15/2022 15:05,103,39.44444444
5/15/2022 15:10,104,40
5/15/2022 15:15,103,39.44444444
5/15/2022 15:20,103,39.44444444
5/15/2022 15:25,104,40
5/15/2022 15:30,102,38.88888889
5/15/2022 15:35,103,39.44444444
5/15/2022 15:40,103,39.44444444
5/15/2022 15:45,101,38.33333333
5/15/2022 15:50,103,39.44444444
5/15/2022 15:55,103,39.44444444
5/15/2022 16:00,102,38.88888889
5/15/2022 16:05,102,38.88888889
5/15/2022 16:10,102,38.88888889
5/15/2022 16:15,102,38.88888889
5/15/2022 16:20,101,38.33333333
5/15/2022 16:25,102,38.88888889
5/15/2022 16:30,101,38.33333333
5/15/2022 16:35,101,38.33333333
5/15/2022 16:40,101,38.33333333
5/15/2022 16:45,100,37.77777778
5/15/2022 16:50,100,37.77777778
5/15/2022 16:55,100,37.77777778
5/15/2022 17:00,100,37.77777778
5/15/2022 17:05,100,37.77777778
5/15/2022 17:10,99,37.22222222
5/15/2022 17:15,99,37.22222222
5/15/2022 17:20,100,37.77777778
5/15/2022 17:25,99,37.22222222
5/15/2022 17:30,99,37.22222222
5/15/2022 17:35,100,37.77777778
5/15/2022 17:40,99,37.22222222
5/15/2022 17:45,99,37.22222222
5/15/2022 17:50,98,36.66666667
5/15/2022 17:55,98,36.66666667
5/15/2022 18:00,98,36.66666667
5/15/2022 18:05,98,36.66666667
5/15/2022 18:10,98,36.66666667
5/15/2022 18:15,97,36.11111111
5/15/2022 18:20,97,36.11111111
5/15/2022 18:25,97,36.11111111
5/15/2022 18:30,96,35.55555556
5/15/2022 18:35,96,35.55555556
5/15/2022 18:40,96,35.55555556
5/15/2022 18:45,95,35
5/15/2022 18:50,95,35
5/15/2022 18:55,94,34.44444444
5/15/2022 19:00,94,34.44444444
5/15/2022 19:05,93,33.88888889
5/15/2022 19:10,93,33.88888889
5/15/2022 19:15,92,33.33333333
5/15/2022 19:20,91,32.77777778
5/15/2022 19:25,91,32.77777778
5/15/2022 19:30,90,32.22222222
5/15/2022 19:35,90,32.22222222
5/15/2022 19:40,89,31.66666667
5/15/2022 19:45,89,31.66666667
5/15/2022 19:50,89,31.66666667
5/15/2022 19:55,89,31.66666667
5/15/2022 20:00,88,31.11111111
5/15/2022 20:05,88,31.11111111
5/15/2022 20:10,88,31.11111111
5/15/2022 20:15,87,30.55555556
5/15/2022 20:20,87,30.55555556
5/15/2022 20:25,85,29.44444444
5/15/2022 20:30,86,30
5/15/2022 20:35,86,30
5/15/2022 20:40,85,29.44444444
5/15/2022 20:45,86,30
5/15/2022 20:50,86,30
5/15/2022 20:55,86,30
5/15/2022 21:00,85,29.44444444
5/15/2022 21:05,85,29.44444444
5/15/2022 21:10,85,29.44444444
5/15/2022 21:15,85,29.44444444
5/15/2022 21:20,82,27.77777778
5/15/2022 21:25,85,29.44444444
5/15/2022 21:30,84,28.88888889
5/15/2022 21:35,85,29.44444444
5/15/2022 21:40,84,28.88888889
5/15/2022 21:45,83,28.33333333
5/15/2022 21:50,80,26.66666667
5/15/2022 21:55,78,25.55555556
5/15/2022 22:00,79,26.11111111
5/15/2022 22:05,78,25.55555556
5/15/2022 22:10,76,24.44444444
5/15/2022 22:15,75,23.88888889
5/15/2022 22:20,74,23.33333333
5/15/2022 22:25,75,23.88888889
5/15/2022 22:30,73,22.77777778
5/15/2022 22:35,74,23.33333333
5/15/2022 22:40,73,22.77777778
5/15/2022 22:45,76,24.44444444
5/15/2022 22:50,74,23.33333333
5/15/2022 22:55,75,23.88888889
5/15/2022 23:00,76,24.44444444
5/15/2022 23:05,74,23.33333333
5/15/2022 23:10,73,22.77777778
5/15/2022 23:15,75,23.88888889
5/15/2022 23:20,74,23.33333333
5/15/2022 23:25,74,23.33333333
5/15/2022 23:30,72,22.22222222
5/15/2022 23:35,71,21.66666667
5/15/2022 23:40,72,22.22222222
5/15/2022 23:45,72,22.22222222
5/15/2022 23:50,72,22.22222222
5/15/2022 23:55,73,22.77777778
5/16/2022 0:00,73,22.77777778
5/16/2022 0:05,72,22.22222222
5/16/2022 0:10,72,22.22222222
5/16/2022 0:15,71,21.66666667
5/16/2022 0:20,72,22.22222222
5/16/2022 0:25,71,21.66666667
5/16/2022 0:30,70,21.11111111
5/16/2022 0:35,70,21.11111111
5/16/2022 0:40,71,21.66666667
5/16/2022 0:45,72,22.22222222
5/16/2022 0:50,71,21.66666667
5/16/2022 0:55,70,21.11111111
5/16/2022 1:00,71,21.66666667
5/16/2022 1:05,72,22.22222222
5/16/2022 1:10,69,20.55555556
5/16/2022 1:15,71,21.66666667
5/16/2022 1:20,71,21.66666667
5/16/2022 1:25,69,20.55555556
5/16/2022 1:30,67,19.44444444
5/16/2022 1:35,69,20.55555556
5/16/2022 1:40,69,20.55555556
5/16/2022 1:45,68,20
5/16/2022 1:50,68,20
5/16/2022 1:55,68,20
5/16/2022 2:00,69,20.55555556
5/16/2022 2:05,70,21.11111111
5/16/2022 2:10,69,20.55555556
5/16/2022 2:15,69,20.55555556
5/16/2022 2:20,70,21.11111111
5/16/2022 2:25,69,20.55555556
5/16/2022 2:30,68,20
5/16/2022 2:35,70,21.11111111
5/16/2022 2:40,68,20
5/16/2022 2:45,69,20.55555556
5/16/2022 2:50,66,18.88888889
5/16/2022 2:55,65,18.33333333
5/16/2022 3:00,67,19.44444444
5/16/2022 3:05,64,17.77777778
5/16/2022 3:10,64,17.77777778
5/16/2022 3:15,64,17.77777778
5/16/2022 3:20,64,17.77777778
5/16/2022 3:25,64,17.77777778
5/16/2022 3:30,63,17.22222222
5/16/2022 3:35,65,18.33333333
5/16/2022 3:40,65,18.33333333
5/16/2022 3:45,66,18.88888889
5/16/2022 3:50,64,17.77777778
5/16/2022 3:55,63,17.22222222
5/16/2022 4:00,65,18.33333333
5/16/2022 4:05,65,18.33333333
5/16/2022 4:10,66,18.88888889
5/16/2022 4:15,67,19.44444444
5/16/2022 4:20,67,19.44444444
5/16/2022 4:25,68,20
5/16/2022 4:30,68,20
5/16/2022 4:35,66,18.88888889
5/16/2022 4:40,68,20
5/16/2022 4:45,67,19.44444444
5/16/2022 4:50,66,18.88888889
5/16/2022 4:55,65,18.33333333
5/16/2022 5:00,65,18.33333333
5/16/2022 5:05,65,18.33333333
5/16/2022 5:10,65,18.33333333
5/16/2022 5:15,65,18.33333333
5/16/2022 5:20,63,17.22222222
5/16/2022 5:25,63,17.22222222
5/16/2022 5:30,63,17.22222222
5/16/2022 5:35,63,17.22222222
5/16/2022 5:40,60,15.55555556
5/16/2022 5:45,61,16.11111111
5/16/2022 5:50,61,16.11111111
5/16/2022 5:55,60,15.55555556
5/16/2022 6:00,60,15.55555556
5/16/2022 6:05,62,16.66666667
5/16/2022 6:10,64,17.77777778
5/16/2022 6:15,65,18.33333333
5/16/2022 6:20,67,19.44444444
5/16/2022 6:25,67,19.44444444
5/16/2022 6:30,69,20.55555556
5/16/2022 6:35,69,20.55555556
5/16/2022 6:40,71,21.66666667
5/16/2022 6:45,72,22.22222222
5/16/2022 6:50,73,22.77777778
5/16/2022 6:55,74,23.33333333
5/16/2022 7:00,74,23.33333333
5/16/2022 7:05,75,23.88888889
5/16/2022 7:10,76,24.44444444
5/16/2022 7:15,77,25
5/16/2022 7:20,76,24.44444444
5/16/2022 7:25,77,25
5/16/2022 7:30,77,25
5/16/2022 7:35,78,25.55555556
5/16/2022 7:40,79,26.11111111
5/16/2022 7:45,80,26.66666667
5/16/2022 7:50,81,27.22222222
5/16/2022 7:55,81,27.22222222
5/16/2022 8:00,82,27.77777778
5/16/2022 8:05,83,28.33333333
5/16/2022 8:10,83,28.33333333
5/16/2022 8:15,83,28.33333333
5/16/2022 8:20,84,28.88888889
5/16/2022 8:25,85,29.44444444
5/16/2022 8:30,84,28.88888889
5/16/2022 8:35,85,29.44444444
5/16/2022 8:40,85,29.44444444
5/16/2022 8:45,85,29.44444444
5/16/2022 8:50,86,30
5/16/2022 8:55,86,30
5/16/2022 9:00,87,30.55555556
5/16/2022 9:05,87,30.55555556
5/16/2022 9:10,87,30.55555556
5/16/2022 9:15,87,30.55555556
5/16/2022 9:20,88,31.11111111
5/16/2022 9:25,88,31.11111111
5/16/2022 9:30,88,31.11111111
5/16/2022 9:35,89,31.66666667
5/16/2022 9:40,89,31.66666667
5/16/2022 9:45,89,31.66666667
5/16/2022 9:50,89,31.66666667
5/16/2022 9:55,89,31.66666667
5/16/2022 10:00,89,31.66666667
5/16/2022 10:05,90,32.22222222
5/16/2022 10:10,90,32.22222222
5/16/2022 10:15,92,33.33333333
5/16/2022 10:20,91,32.77777778
5/16/2022 10:25,91,32.77777778
5/16/2022 10:30,90,32.22222222
5/16/2022 10:35,91,32.77777778
5/16/2022 10:40,91,32.77777778
5/16/2022 10:45,91,32.77777778
5/16/2022 10:50,93,33.88888889
5/16/2022 10:55,92,33.33333333
5/16/2022 11:00,91,32.77777778
5/16/2022 11:05,91,32.77777778
5/16/2022 11:10,92,33.33333333
5/16/2022 11:15,92,33.33333333
5/16/2022 11:20,91,32.77777778
5/16/2022 11:25,92,33.33333333
5/16/2022 11:30,94,34.44444444
5/16/2022 11:35,92,33.33333333
5/16/2022 11:40,93,33.88888889
5/16/2022 11:45,94,34.44444444
5/16/2022 11:50,94,34.44444444
5/16/2022 11:55,94,34.44444444
5/16/2022 12:00,96,35.55555556
5/16/2022 12:05,95,35
5/16/2022 12:10,95,35
5/16/2022 12:15,94,34.44444444
5/16/2022 12:20,95,35
5/16/2022 12:25,96,35.55555556
5/16/2022 12:30,97,36.11111111
5/16/2022 12:35,96,35.55555556
5/16/2022 12:40,95,35
5/16/2022 12:45,96,35.55555556
5/16/2022 12:50,98,36.66666667
5/16/2022 12:55,96,35.55555556
5/16/2022 13:00,95,35
5/16/2022 13:05,96,35.55555556
5/16/2022 13:10,95,35
5/16/2022 13:15,96,35.55555556
5/16/2022 13:20,97,36.11111111
5/16/2022 13:25,96,35.55555556
5/16/2022 13:30,97,36.11111111
5/16/2022 13:35,96,35.55555556
5/16/2022 13:40,96,35.55555556
5/16/2022 13:45,97,36.11111111
5/16/2022 13:50,98,36.66666667
5/16/2022 13:55,97,36.11111111
5/16/2022 14:00,97,36.11111111
5/16/2022 14:05,96,35.55555556
5/16/2022 14:10,98,36.66666667
5/16/2022 14:15,97,36.11111111
5/16/2022 14:20,96,35.55555556
5/16/2022 14:25,98,36.66666667
5/16/2022 14:30,97,36.11111111
5/16/2022 14:35,99,37.22222222
5/16/2022 14:40,98,36.66666667
5/16/2022 14:45,99,37.22222222
5/16/2022 14:50,98,36.66666667
5/16/2022 14:55,98,36.66666667
5/16/2022 15:00,98,36.66666667
5/16/2022 15:05,98,36.66666667
5/16/2022 15:10,97,36.11111111
5/16/2022 15:15,98,36.66666667
5/16/2022 15:20,98,36.66666667
5/16/2022 15:25,99,37.22222222
5/16/2022 15:30,98,36.66666667
5/16/2022 15:35,98,36.66666667
5/16/2022 15:40,99,37.22222222
5/16/2022 15:45,100,37.77777778
5/16/2022 15:50,99,37.22222222
5/16/2022 15:55,100,37.77777778
5/16/2022 16:00,99,37.22222222
5/16/2022 16:05,99,37.22222222
5/16/2022 16:10,98,36.66666667
5/16/2022 16:15,99,37.22222222
5/16/2022 16:20,99,37.22222222
5/16/2022 16:25,98,36.66666667
5/16/2022 16:30,98,36.66666667
5/16/2022 16:35,98,36.66666667
5/16/2022 16:40,97,36.11111111
5/16/2022 16:45,97,36.11111111
5/16/2022 16:50,98,36.66666667
5/16/2022 16:55,98,36.66666667
5/16/2022 17:00,98,36.66666667
5/16/2022 17:05,98,36.66666667
5/16/2022 17:10,98,36.66666667
5/16/2022 17:15,97,36.11111111
5/16/2022 17:20,98,36.66666667
5/16/2022 17:25,97,36.11111111
5/16/2022 17:30,97,36.11111111
5/16/2022 17:35,97,36.11111111
5/16/2022 17:40,97,36.11111111
5/16/2022 17:45,97,36.11111111
5/16/2022 17:50,97,36.11111111
5/16/2022 17:55,96,35.55555556
5/16/2022 18:00,96,35.55555556
5/16/2022 18:05,96,35.55555556
5/16/2022 18:10,96,35.55555556
5/16/2022 18:15,96,35.55555556
5/16/2022 18:20,95,35
5/16/2022 18:25,94,34.44444444
5/16/2022 18:30,94,34.44444444
5/16/2022 18:35,94,34.44444444
5/16/2022 18:40,94,34.44444444
5/16/2022 18:45,93,33.88888889
5/16/2022 18:50,93,33.88888889
5/16/2022 18:55,92,33.33333333
5/16/2022 19:00,92,33.33333333
5/16/2022 19:05,91,32.77777778
5/16/2022 19:10,91,32.77777778
5/16/2022 19:15,90,32.22222222
5/16/2022 19:20,90,32.22222222
5/16/2022 19:25,89,31.66666667
5/16/2022 19:30,89,31.66666667
5/16/2022 19:35,88,31.11111111
5/16/2022 19:40,88,31.11111111
5/16/2022 19:45,87,30.55555556
5/16/2022 19:50,87,30.55555556
5/16/2022 19:55,87,30.55555556
5/16/2022 20:00,86,30
5/16/2022 20:05,86,30
5/16/2022 20:10,86,30
5/16/2022 20:15,86,30
5/16/2022 20:20,86,30
5/16/2022 20:25,85,29.44444444
5/16/2022 20:30,85,29.44444444
5/16/2022 20:35,85,29.44444444
5/16/2022 20:40,85,29.44444444
5/16/2022 20:45,85,29.44444444
5/16/2022 20:50,84,28.88888889
5/16/2022 20:55,84,28.88888889
5/16/2022 21:00,84,28.88888889
5/16/2022 21:05,84,28.88888889
5/16/2022 21:10,83,28.33333333
5/16/2022 21:15,83,28.33333333
5/16/2022 21:20,83,28.33333333
5/16/2022 21:25,83,28.33333333
5/16/2022 21:30,83,28.33333333
5/16/2022 21:35,82,27.77777778
5/16/2022 21:40,82,27.77777778
5/16/2022 21:45,82,27.77777778
5/16/2022 21:50,82,27.77777778
5/16/2022 21:55,81,27.22222222
5/16/2022 22:00,83,28.33333333
5/16/2022 22:05,82,27.77777778
5/16/2022 22:10,81,27.22222222
5/16/2022 22:15,80,26.66666667
5/16/2022 22:20,80,26.66666667
5/16/2022 22:25,79,26.11111111
5/16/2022 22:30,78,25.55555556
5/16/2022 22:35,78,25.55555556
5/16/2022 22:40,80,26.66666667
5/16/2022 22:45,79,26.11111111
5/16/2022 22:50,76,24.44444444
5/16/2022 22:55,76,24.44444444
5/16/2022 23:00,75,23.88888889
5/16/2022 23:05,75,23.88888889
5/16/2022 23:10,74,23.33333333
5/16/2022 23:15,74,23.33333333
5/16/2022 23:20,73,22.77777778
5/16/2022 23:25,73,22.77777778
5/16/2022 23:30,74,23.33333333
5/16/2022 23:35,72,22.22222222
5/16/2022 23:40,72,22.22222222
5/16/2022 23:45,71,21.66666667
5/16/2022 23:50,72,22.22222222
5/16/2022 23:55,72,22.22222222
